Card ID,Name,Game,Render Type,Card Size,Cycle,Found In,Acquisition,Flavor,Slot,Transforms Into,Traits,Attack Dice,Precision,Power,Defensive Statistics,Backside text,Asterisk Effect,AB for Parsing,Ability Box Literal,Secrets,FAQ,Errata
ZJ3007,Ephemeral Dragons,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,The most fearsome dragons have been made of fear and hate,2 1 Hands,,"Pistol, Lance, Knife, Primordial, Ambrosia, Alive",2,+6,"2 Red, 2 Black. Danger 7+ +2 Power",,,,"Mnestis. Unique. {Ranged 1-3}. {Cumbersome}. {Commit} (@Ambrosia). {Auto-black 3}. {Black 3}. {Elation 3}. {Reposition 4}. {Assist 2}. Treat all Attacks with this Weapon as Bonus Attacks (you still need to spend @CombatAction). Ignore the _Metamorphosis_, _Rapid Adaptation_, and _Curse Carapace_ Traits. %Danger 7+% <Reaction> $Fate {Self Combo-breaker: 6 spaces}",,,,
ZJ3008,The Unsleeping,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,What power turns the dreams of the divine dead into curses that haunt the living?,1 Hand,,"Whip, Moirai, Ambrosia, Primordial, Flesh",1,+0,1 White. +1 Mortal,,,,"Mnestis. Unique. {Reach 4}. {Pull 3}. {Opening 5}. {Black 3}. {Fire 3}. Ignore _Mind_ and _Body_ Condition cards. <Full Miss> You may immediately attack again with this Weapon with an additional @d10 (to a maximum of 3). %Rage 5+% $Fate $Exhaust After you draw an AI, but before you resolve it, move up to 4 spaces, ignoring the Board Edge, as if you were using the Dahaka's {Shadowstep} keyword",,,,
ZJ3009,Lyreshield,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"Whispers sweet nothings into the ears of His cattle, and shields Him from all scrutiny",1 Hand,,"Shield, Stringed, Sun, Divine, Olympian",1,+4,"1 Red, 1 Black, 1 White, 1 Mortal",1 Midas,,,"Mnestis. Unique. {Motivate 3}. {Motivate 3}. {Motivate 3}. {Inspire 3}. {Auto-inspire}. {Pass 5}. {Greater Pass 5}. When attacking with a Weapon that has the {Ranged} keyword, its max range becomes unlimited, and you gain {Deadly} and {Precise}. %Danger 9+% $Fate $Fate $Fate $Discard Resolve an effect of a Summoning card you have",,,,
ZJ3010,Good Ending,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"In another life, in another world, they would have lived happily ever after",2 Hands,,"Lance, Sun, Divine, Olympian",4,+6,2 Red,,,,"Mnestis. Unique. {Reach 2}. {Light X}. {Fire X}. {Auto-hope X}. {Commit} (@Fate @Fate). Ignore Power Dice Limit rules. Gain +1 @Power for each Hope token in the Kratos Pool. X is the number of Aether tokens you have. <Each hit> Gain 1 Aether token. {Husk}. $Ambrosia {Abysswalk}. %Fate 9+% $Discard When you are about to die, reset your Triskelion, discard all Despair and Ambrosia tokens, and flip all Aether tokens instead",,,,
ZJ3011,Will of Poseidon,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"It reaches from the Abyss, from beyond death's veil, from beyond reality's edge",2 Hands,,"Trident, Spear, Divine, Olympian",3,+9,1 White,,As long as this card is discard gain Light 5 and you are considered facing all directions,,Mnestis. Unique. {Ranged 1-6}. {Unwieldy}. {Cumbersome}. {Hope 3}. {Black 3}. {Elation 3}. {Spiral 3}. {Pull 3}. {Vault}. {Armor-piercing}. {Harpooned}. $Fate $Fate $Fate $Discard Place the Primordial adjacent to you (even from outside the Board). <Start of Battle> Gain 1 Aether token. <Start of your turn> Gain 1 Ambrosia. %Ambrosia 3+% Gain +3 @Power against @GT. $Discard Discard all Ambrosia tokens from any Titan,,,,
ZJ3012,Armor of Phobos,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"Therein-contained, they have walked the Abyss and the Void",Armor,,"Metal, Phos, Argotech, Suit, Atlantean",,,,3 Black. X Despair,,,"Mnestis. Unique. {Light X}. {Ambrosia Limit 6}. <Start of Battle> Gain 3 Oxygen tokens. When you are about to flip or discard Oxygen tokens, place them on this card instead. $Fate $Exhaust {Abysswalk}. X is the number of Oxygen tokens on this card. %Despair 3+% Ignore the Chasm keyword",,,,
ZJ3013,Cleavershield of Perseus,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,Shaped from a starborne mirrorstone by the first trespasser,1 Hand,,"Metal, Shield, Axe, Mythic, Divine",1,+5,"4 Red, 2 Black. +2 Power",3 Laser. 3 Microwave,,,"Mnestis. Unique. {Opening 3}. {Closing 2}. {Hope 4}. {Deadly}. {Remote Scan}. When you become the Target of a Laser or Microwave Attack, this Weapon gains {Light X}, {Strikeback X}, and {Ranged 1-X} until the end of your turn, where X is 1 + the Attack's level. $Exhaust {Block 1}. %Danger 9+% $Discard When you are about to die from an Instant Death effect, draw an Obol instead",,,,
ZJ3014,Ur-Head,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,Feats of the past becomes sins of the future,Support,,"Helm, Stone, Primordial",,,,6 Reroll. 3 Pain. 2 Despair,,,"Mnestis. Unique. When the Primordial is about to move, if you're facing it, lower its non-unlimited movement by half (rounding down). The Crit Evasion die always evades. <Reaction> {Superior Reflex}. %Rage 6+% $Discard If you're one of the Targets of a Sequential or Simultaneous Attack, become the only Target of that Attack",,,,
ZJ3015,Colchian Lance,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"A gift from the last of the Golden People, or so the Colchians claimed",2 Hands,,"Lance, Bronze, Mythic, Fire",2,+X,3 Red. +1 White,4 Pain,,X is equal to your Pain tokens,"Mnestis. Unique. {Reach 2}. {Unwieldy}. {Opening 5}. {Fire 6}. {Rouse 1}. {Primordial Bypass}. For each space you move through the Primordial, gain 1 Pain token and place 1 Break token in the Kratos Pool. $ComplicatedAction *Trampling Rush:* Perform {Improved Rush}, then move up to your @Speed in a straight line",,,,
ZJ3016,Khalkoarmor,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,"Woe to faraway Colchis. If the Fates had had their way, you would have been saved by the Nemeinauts",Armor,,"Bronze, Mythic, Fire",,,,1 Mortal. 3 Despair,,,"Mnestis. Unique. {Fearless}. {Rocksteady}. {Stalwart}. When you are about to Awaken from a _You Died_ Obol, resolve the _You Live!_ instead. $Exhaust Gain +X @Danger to gain {Light X} and {Fire X} until end of turn. Gain Y Pain tokens to Gain Y Aether tokens and {Superior Reinforce Y} (up to 3). %Rage 4+% $Aether $Exhaust {Dare}",,,,
ZJ3017,The Pinnacle,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,The flagship of the Luminous Atlantean Fleet that never was,3 Hands,,"Sword, Ship, Metal, Hephaestum",2,+9,"1 Black, 1 White. +1 Mortal",,,,"{Light 1}. {Ranged 1-4}. %Rage 3+% $Fate $Discard If in Range, ignore Vanish, Fade In, or Black March, or perform a Scan on any [Petrified Vent|EI2606] in Range. Then place 3 Fire tokens in the Kratos Pool",,,,
ZJ3018,Black Fleece,Odyssey,Gear,Mini American,Mnestis Theatre,Secret Deck 17,Tree of Knowledge,So this was the prize all along?,Armor,,"Gold, Divine, Primordial, Olympian",,,,4 Despair,,,Mnestis. Unique. {Fearless}. {Midas Immune}. {Ambrosia Limit +3}. <Start of Battle> Gain the Wise Providence Boon and 2 Aether tokens. $Pain $Exhaust *Authority:* All other Titans gain the [Knockdown (standing up)|AL0303] Condition card and become shaded until they stand up,,,,
DJ9929,Boreas Mask,Odyssey,Gear,Mini American,Cycle IV,Promo,Crit Loot,If only the soul could be so easily shielded,Support,,"Argotech, Leather, Metal, Mask, Flammable",,,,,,,"Unique. {Ambrosia Limit +1}. $Fate $Discard When you are about to discard an Oxygen token, roll a d10. On a 6+, ignore that effect. %Danger 7+% $Fate $Fate $Discard {Second Chance}",,,,
DJ9930,Dragon Tongue Whip,Odyssey,Gear,Mini American,Cycle IV,Promo,Crit Loot,Stillborn of the Smog,1 Hand,,"Whip, Primordial, Flesh, Ambrosia, Alive",2,+0,2 Red,,,,Unique. {Reach 2}. {Opening 1}. {Black 2}. {Provoke}. {Pull 1}. $Ambrosia $Exhaust {Hermes Move 1}. %Ambrosia 2+% {Spotlight},,,,
DJ9931,Nosoi Backpack,Odyssey,Gear,Mini American,Cycle IV,Promo,Crit Loot,The Smokestack Tomorrow became our Today,Armor,,"Argotech, Ambrosia, Alchemy, Metal, Leather",,,,2 Red,,,"Unique. You may gain 1 additional @OneHanded slot during Loadout. If you do, gain 2 Ambrosia tokens at the start of Battle. $Fate $Discard {Reverse Unholy Alchemy}. %Ambrosia 4+% One @RedArmorDie becomes @BlackArmorDie",,,,
CJ9947,Discobolus,Odyssey,Gear,Mini American,Cycle III,Promo,Crafting,The heaviest projectile weapon to come out of the Grand Agora,2 Hands,,"Stone, Club, Discus, Metal, Argotech",2,-1,1 White,,,,{Ranged 3-4}. {Break 3}. {Assist 2}. {Commit}. {Cumbersome},,,,
CJ9948,Spiral Javelin,Odyssey,Gear,Mini American,Cycle III,Promo,Crafting,They say it reaches its mark before it is thrown,1 Hand,,"Javelin, Primordial, Shell",4,+1,1 Red. +1 Red. Fate 6+ +1 Power,,,,"{Ranged 2-6}. {Cumbersome}. {Spiral 2}. {Pull 1}. {Reposition 2}. When you deal a Wound, lose -1 @Fate",,,,
CJ9949,Sunset,Odyssey,Gear,Mini American,Cycle III,Promo,Crafting,"After the great war, the forging of these blades was forbidden",1 Hand,,"Ilian Sword, Blade, Ilian, Metal, Meteorite",1,+1,"1 Red, 1 Black, 1 White",,,,"{Black 2}. {Commit}. {Precise}. $ComplicatedAction Perform an Attack with {Deadly}. <Crit Chance> If the Primordial is 1 Wound from death, before the Power Roll, ignore the Crit Chance to gain {Clutch} for this Attack",,,,
CJ9950,Black Ice Pickaxe,Odyssey,Gear,Mini American,Cycle III,Promo,Crafting,Shatter space-time--and ice,1 Hand,,"Axe, Ice, Iron, Metal",5,+2,1 Red,,,,{Opening 2}. {Deadly}. $Fate $Fate $Fate $Discard Glaciate an adjacent space or destroy and adjacent Black Iceberg Terrain tile. You may use this ability as <Reaction>. %Danger 7+% $Fate {Succor},,,,
EJ9965,Bleeding Vulture Beak,Odyssey,Gear,Mini American,Cycle V,Promo,Crit Loot,The grotesque shape is familiar. You hope it is pure mimicry,Support,,"Primordial, Augment, Mask, Flesh",,,,2 Reroll. 2 Despair,,,Unique. {Ascended}. {Provoke}. Ignore Flare and Feint Primordial Responses. Disable the {Toying} Trait. <Start of your turn> Gain 1 Ambrosia token. %Rage 3+% Immediately gain 2 Ambrosia tokens,,,,
EJ9966,Tainted Nailbone,Odyssey,Gear,Mini American,Cycle V,Promo,Crit Loot,A perverse spear wielded with malice,2 Hands,,"Spear, Primordial, Ambrosia, Bone",5,+4,1 Red. +1 Red,,,,"Unique. {Ascended}. {Ambrosia Limit -1}. {Reach 3}. {Closing 2}. {Carving 1}. Disable the {Toying} Trait. <Reaction> $Exhaust {Pursuit 5}, gain 1 Ambrosia token. <Crit Miss> @Adversary, gain 1 Ambrosia token. %Danger 7+% $Fate {Heartseeker}",,,,
CJ9970,Sunlight Bow,Odyssey,Gear,Mini American,Cycle III,Promo,Crit Loot,Weapon of choice of the Bright Guards of the Sun's Domain,2 Hands,,"Bow, Fire, Hephaestum, Divine, Metal",1,+X*,"2 Red, 1 White",3 Energy,,X is equal to the amount of @Energy on this card,"Unique. {Deadly}. {Ranged 3-7}. {Fire 5}. {Commit}. {Cumbersome}. *Guided Vengeance:* When another Titan dies, gain 1 @Energy. Gain +1 @Power against the Nietzschean. $Fate $Energy $Energy $Energy {Precise}",,,,
CJ9971,Primal Engine,Odyssey,Gear,Mini American,Cycle III,Promo,Crit Loot,"Once, the world was full of dragons",Support,,"Argotech, Tenet, Augment",,,,,,,"Unique. Ascended. {Pushback 1}. When you attack, gain +1 @Danger and lose -1 @Fate. %Danger 7+% <Crit Evade> Gain +1 @Rage",,,,
BJ9972,Mended Humanity,Odyssey,Gear,Mini American,Cycle II,Promo,Other,In remembrance of the innocence lost when choices had to be made,Attachment,,"Blood, Metal, Badge, Primordial",,,,,,,"Unique. Badge. Titan Attachment. Once per Battle you may lower Ambrosia gain to 1. When you do, place an Ambrosia token on this card as a reminder. <Crit Evade Fail> Discard this card and draw a Kratos card",,,,
BJ9974,Hoplite Aspis,Odyssey,Gear,Mini American,Cycle II,Promo,Crafting,"Stand together, or die alone",1 Hand,,"Metal, Shield",1,-1,"1 Red, 1 Black",2 Red,,,"{Knockback Reduction 1}. {Pushback Reduction 1}. For each @Danger mitigated, place a Break token in the Kratos Pool. %Danger 8+% $Fate {Reinforce 1}",,,,
BJ9975,Xiphos Knives,Odyssey,Gear,Mini American,Cycle II,Promo,Crafting,What has this war done to us?,2 Hands,,"Metal, Iron, Knife",3,+0,1 Red. Danger 5+ +1 Power,,,,{Opening 2}. {Elation 1}. {Reposition 1}. <1+ Miss> {Rouse 1}. <Full Miss> Immediately {Pushback 3}. %Danger 6+% {Diversion},,,,
BJ9976,Relief Hammer,Odyssey,Gear,Mini American,Cycle II,Promo,Crafting,You are told it was a spoil of Ilion,2 Hands,,"Stone, Relief, Hammer",2,+0,1 Black,,,,{Daze}. {Overbreak 2}. {Pushback 2}. %Rage 3+% $Discard Place a [Column|AI0361] Terrain tile on an adjacent space. You may use this ability as @Reaction,,,,
BJ9977,Dory-Like Spear,Odyssey,Gear,Mini American,Cycle II,Promo,Crafting,So much more than you've bargained for,1 Hand,,"Wood, Metal, Spear",1,+0,2 Black,,,,{Reach 2}. {Opening 1}. {Break 1}. $Fate You may attack with this Weapon as if it had {Ranged 3-5}. Discard it at the end of that Attack,,,,
EJ9978,Ember of Guilt,Odyssey,Gear,Mini American,Cycle V,Promo,Other,,Attachment,,"Atlantean, Orichalcum, Badge, Primordial",,,,,,,"Unique. Badge. Titan Attachment. Once per Battle, when you are about to gain the [Dread|AL0299] or [Holy Terror|EL2596] Condition card, you may gain respectively [Fear|AL0299] or [Terror|EL2596] instead. When you do, place a Condition token on this card as a reminder. <Crit Evade Fail> Discard this card and draw an Obol",,,,
EJ9979,Baleen Cloak,Odyssey,Gear,Mini American,Cycle V,Promo,Crit Loot,,Armor,,"Cloth, Cloak, Primordial",,,,+1 Evasion,,,Unique. {Bypass}. Ignore Crash. $Fate $Exhaust {Stanch} (@Ambrosia). %Danger 9+% $Fate $Exhaust {Dodge},,,,
EJ9980,Nemesis Harpoon,Odyssey,Gear,Mini American,Cycle V,Promo,Crafting,,2 Hands,,"Divine, Nemesistech, Hephaestum, Glass, Harpoon",3,+0,2 Red,,,,Unique. {Ranged 2-4}. {Pull 4}. {Hope 1}. {Opening 3}. <Start of Battle> Gain 1 Aether token. $Fate {Harpooned}. %Rage 2+% <Crit Miss> @Adversary. %Aether 3+% *Gain +3 Precision,,,,
EJ9981,Harpoon Ballista Gun,Odyssey,Gear,Mini American,Cycle V,Promo,Crafting,For big game fishing in the Desiccated Sea,3 Hands,,"Harpoon, Bow, Metal, Wood, Rope",2,+1,"1 Red, 1 Black. +1 Black",,,,Unique. {Ranged 4-8}. {Unwieldy}. {Cumbersome}. {Commit}. {Pull 6}. {Armor-piercing}. Ignore the {Microwave Shield} Trait. %Danger 4+% {Harpooned},,,,
AJ9983,"MWE-4 ""Keelbow""",Odyssey,Gear,Mini American,Cycle I,Promo,Crafting,"An elegant weapon, for a more civilized time..",2 Hands,,"Bow, Metal, Argotech",2,+3,1 Red,,,,"{Ranged 3-4}. {Cumbersome}. {Daze}. $CombatAction *Take Aim*: Place an Opening token on this card. For each Opening on this card gain +3 Precision. When you attack, discard all Opening tokens from this card. %Danger 3+% Loses {Cumbersome}",,,,
AJ9984,"MWE-109A ""Hermes Winch""",Odyssey,Gear,Mini American,Cycle I,Promo,Crafting,What a difference a gneration of progress makes,Support,,"Metal, Rope, Hook, Hermes Gear, Argotech, Flammable",,,,,,,$Fate $Fate {Scale}. $Fate $Fate $Exhaust If you're on a VP< you may swap spaces with another Titan that is adjacent to the Primordial. You may use this ability as a free action or at the end of your turn,,,,
AJ9985,"MWE-33U ""Gardeners""",Odyssey,Gear,Mini American,Cycle I,Promo,Crafting,To climb the spires of smog,2 Hands,,"Kusarigama, Leather, Metal, Argotech",2,+0,1+ Hits 1 Red,,,,{Reposition 1}. {Opening 2}. <Each hit> Gain +1 @Power. <Crit Chance> Gain +1 @Power,,,,
AJ9987,"MWE-33B ""Chainblade""",Odyssey,Gear,Mini American,Cycle I,Promo,Crafting,It embodies the vow of the Argo,2 Hands,,"Kusarigama, Chain, Blade, Metal, Argotech",2,+1,1 Red. +1 Red,,,,"{Ranged 2-3}. When you hit, Pull the Primordial until it is adjacent to you. Moving outside your effective range doesn't cause a Chain Break. %Danger 3+% {Overbreak 2}",,,,
AJ9989,"MWE-6D ""Sharkscourge""",Odyssey,Gear,Mini American,Cycle I,Promo,Crafting,One of the legacy weapons from Ur-Ithaka,1 Hand,,"Spear, Wood, Metal, Rope, Argotech",1,+1,"1 Red, 1 Black",,,,"{Reach 2}. {Commit}. $Exhaust <Wound> Place a negative @Speed modifier token on the Primordial Sheet. When you unexhaust this card, Discard that token",,,,
DJ9991,A Head of Time,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,A Draziv is never late,Armor,,"Stone, Primordial, Helm, Atemporal",,,,2 Reroll,,,Ascended. Unique. You may equip _Paradox_ @Gear regardless of the Cycle you're in. %Fate 9+% $Exhaust {Superior Chance},,,,
DJ9992,Doomsday Clock,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,Five minutes to midnight,1 Hand,,"Stone, Primordial, Atemporal, Shield",4,+4,1 Red. +1 Power,"1 Red, 1 Black. 1 Sun",,,Ascended. Unique. Your Titan uses the [Time's Woe Momentum] Trait. $Fate $Fate {Rewind}. You may use this ability as a @Reaction. $Fate Reestablish your Time Anchor. You may use this ability as a free action or at the end of your turn,,,,
CJ9993,Damocles Weight,Odyssey,Gear,Mini American,Cycle III,Promo,Other,For those who know not to look back,Attachment,,"Sun, Ice, Badge, Primordial",,,,,,,"Unique. Badge. Titan Attachment. Once per Battle you may lower @Fate cost of an ability to 1 (to a minimum of 0). When you do, place a generic token on this card as a reminder. <Crit Evade Fail> Discard this card and suffer {Death 1}",,,,
ZJ9995,Jump-Drift Cryptex,Odyssey,Gear,Mini American,Mnestis Theatre,Promo,Tree of Knowledge,The King of Thrace collects his tribute,Attachment,,"Argotech, Augment, Cryptex",,,,,,,Unique. Mnestis. Titan Attachment. {Restricted} (_Cryptex_). {Frontlines}. {Argo-drift}. +2 Precision. <Reaction> $Fate $Exhaust {Advanced Reflex},,,,
ZJ9996,E-Drift Cryptex,Odyssey,Gear,Mini American,Mnestis Theatre,Promo,Tree of Knowledge,Pyr or Promethean..,Attachment,,"Argotech, Augment, Cryptex",,,,,,,Unique. Mnestis. Titan Attachment. {Restricted} (_Cryptex_). {Frontlines}. {Argo-drift}. <Reaction> $Fate $Exhaust {Advanced Reflex}. %Fate 3+% +1 @Power,,,,
ZJ9997,Link-Drift Cryptex,Odyssey,Gear,Mini American,Mnestis Theatre,Promo,Tree of Knowledge,...he does not discriminate.,Attachment,,"Argotech, Augment, Cryptex",,,,,,,Unique. Mnestis. Titan Attachment. {Restricted} (_Cryptex_). {Frontlines}. {Argo-drift}. {Hope 2}. <Reaction> $Fate $Exhaust {Advanced Reflex},,,,
DJ9943,Hands of Midas,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,Greed is an infectious disease of the mind--but it spreads quickest through direct contact,2 Hands,,"Cestus, Accursed, Gold, Metal",2,+X,1 Red. Full Hit 1 Black,2 Midas,,,"{Unburden 2}. {Pushback 2}. <Wound> During the second ability window, place BP LVL Midas tokens in the Kratos Pool. Treat them as Black tokens. When a Titan clears the Kratos Pool, they gain those Midas token. %Danger 7+% {Commit} (@Midas @Midas)",,,,
DJ9944,Alchemic Incendiaries,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,"Once, the artificeries of Persia could produce true wonders",1 Hand,,"Fire, Ambrosia, Alchemy, Flammable",2,+0,1 Black. +1 Red,2 Energy,,,{Ranged 2-3}. {Cumbersome}. {Commit} (@Energy). {Startup 3}. {Fire 3}. %Midas/Ambrosia 2+% $Energy $Fate $Exhaust Perform {Unholy Alchemy} or {Reverse Unholy Alchemy},,,,
DJ9945,Prismshield,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,"Sand to silica, such terrible power",1 Hand,,"Shield, Glass, Irem",3,+3,1 Red. +1 Power,1 Laser,,X is equal to the number of aurified @Gear among all Titans,"{Opening 1}. {Fire 1}. <Sunbask 1> Immediately {Hide} or @Fate @Fate {Wish Armor}. <Crit Evade Fail or Crit Miss> Discard this card. %Danger 4+% <Full Evade> If you evaded a Sun or Laser Attack, place 3 Fire tokens in the Kratos Pool",,,,
DJ9946,Tusk Lance,Odyssey,Gear,Mini American,Cycle IV,Promo,Crafting,All that remains of the Great Woodland Mastodon,2 Hands,,"Bone, Iron, Metal, Lance",2,+2,1 Black. +1 Power,,,,"{Reach 2}. {Commit}. {Cumbersome}. {Black 3}. $ComplicatedAction $Fate {Hermes Move 1}, then, if you stopped adjacent to the Primordial, attack with +2 Precision and {Auto-break 2}. %Danger 5+% Gain +1 @Power when on a VP",,,,
DJ9957,Sword of the Unbranded,Odyssey,Gear,Mini American,Cycle IV,Promo,Crit Loot,Made for the Baktrian campaigns,2 Hands,,"Sword, Empire, Metal, Primordial, Djinn",1,,"1 Black, 1 White. +2 Power",1 Midas,,,Unique. Titan Possession. {Midas Immune}. {Unburden 2}. This cannot be exhausted or discarded in any way. <Wound> You may discard a Mind Condition card. %Rage 6+% Immediately discard another @Gear,,,,
